Time,Disp,Force,CrackLen,CrackExt,G_I
74,5.331638,87.81881864,30.691,5.3,0.601880518
75,5.41735,88.57124412,31.091,5.7,0.611628038
76,5.500809,88.32518951,31.591,6.2,0.612905955
77,5.586804,88.42519466,31.991,6.6,0.618067292
78,5.6713785,88.99406217,32.691,7.3,0.62250116
79,5.749546,89.2243872,32.891,7.5,0.630159822
80,5.8328445,90.33845158,32.891,7.5,0.647271707
81,5.918275,90.91820618,32.891,7.5,0.660966705
82,6.001036,91.18786572,33.391,8,0.665480624
83,6.083254,91.40731513,33.491,8.1,0.67487288
84,6.1689695,90.24281843,34.391,9,0.663748794
85,6.251265,90.08454922,34.491,9.1,0.670110779
86,6.337072,90.23677773,34.691,9.3,0.677805996
87,6.4180545,90.18186709,35.091,9.7,0.680746059
88,6.502275,89.49298752,35.091,9.7,0.684410797
89,6.5867925,89.12692971,35.091,9.7,0.690470997
90,6.6703525,88.89742691,35.091,9.7,0.697429781
91,6.7546985,89.55893369,35.191,9.8,0.710131535
92,6.8352815,89.73729045,35.191,9.8,0.720034446
93,6.9204975,89.71125101,35.291,9.9,0.727396429
94,7.004046,89.24524868,35.891,10.5,0.723990287
95,7.088904,89.33849317,36.391,11,0.726612361
96,7.170838,89.20535198,36.791,11.4,0.72842165
97,7.255817,89.14566497,36.891,11.5,0.735184985
98,7.3383,89.13191872,37.191,11.8,0.739285238
99,7.4228405,89.16652644,37.391,12,0.745323737
100,7.5052045,89.3130836,37.991,12.6,0.746543444
101,7.5870485,89.93615935,38.691,13.3,0.750336426
102,7.672737,90.11796564,39.191,13.8,0.753536245
103,7.757733,89.22607297,39.491,14.1,0.750312172
104,7.840961,89.51881389,40.391,15,0.748844555
105,7.9228755,89.67240563,40.891,15.5,0.751379358
106,8.0075155,89.96521635,41.191,15.8,0.757934244
107,8.0894405,90.05336178,41.091,15.7,0.767766317
108,8.174621,90.75973089,41.291,15.9,0.779237259
109,8.256877,90.28536671,41.391,16,0.78161544
110,8.3428605,89.9735039,41.491,16.1,0.785673161
111,8.425637,90.47296257,41.491,16.1,0.797873165
112,8.506904,89.99972182,41.891,16.5,0.795879323
113,8.5903385,89.03282989,42.291,16.9,0.789655159
114,8.673245,88.34921181,42.391,17,0.789814453
115,8.7567255,88.12168472,42.491,17.1,0.794017944
116,8.841232,88.10541365,42.591,17.2,0.800179498
117,8.92315,88.4711145,42.691,17.3,0.809578967
118,9.00564,88.69029646,42.691,17.3,0.81908734
119,9.0899615,89.53435544,42.791,17.4,0.833220603
120,9.173827,89.74502498,42.791,17.4,0.842886646
121,9.255828,89.68835853,42.891,17.5,0.84845643
122,9.3383705,89.58448187,42.891,17.5,0.855031433
123,9.4198665,89.18430603,42.991,17.6,0.857200772
124,9.501918,88.04521297,43.391,18,0.847936366
125,9.5853065,87.89360739,43.491,18.1,0.852485042
126,9.667133,87.50134249,43.691,18.3,0.853088249
127,9.7508805,87.07116519,43.691,18.3,0.856248336
128,9.832447,87.35446146,43.791,18.4,0.864786864
129,9.917186,86.9425194,43.791,18.4,0.868126591
130,10.001116,86.60417159,44.291,18.9,0.864911276
131,10.084586,85.92718917,44.391,19,0.863894814
132,10.1663745,85.84515522,44.591,19.2,0.867228185
133,10.251191,85.863769,44.991,19.6,0.868976907
134,10.3355305,86.03629764,45.691,20.3,0.868028816
135,10.4184725,85.8449445,46.191,20.8,0.866101828
136,10.502563,85.60647155,46.591,21.2,0.865159763
137,10.5860185,85.12313962,46.691,21.3,0.865741998
138,10.6673485,85.51351992,46.691,21.3,0.876394152
139,10.750196,85.01094226,46.991,21.6,0.873870841
140,10.834962,85.34243687,47.391,22,0.878672919
141,10.9142925,85.23958195,47.691,22.3,0.87991743
142,10.995294,85.30916035,47.791,22.4,0.885794626
143,11.078699,86.14711986,47.691,22.3,0.902681509
144,11.1638485,85.83422842,47.891,22.5,0.903507
145,11.2449305,85.96006479,48.591,23.2,0.90162402
146,11.325199,85.39371255,48.691,23.3,0.900696562
147,11.4099105,85.46813255,48.791,23.4,0.906836604
148,11.4918055,84.8096871,48.991,23.6,0.903547525
149,11.5747245,84.6111495,48.991,23.6,0.907936615
150,11.6591495,84.52744018,49.091,23.7,0.912264376
151,11.7419475,84.52736994,49.091,23.7,0.918742101
152,11.8263035,84.92497313,49.191,23.8,0.928283062
153,11.9068825,84.84119357,49.191,23.8,0.933685954
154,11.987352,84.873715,49.291,23.9,0.938930226
155,12.0719385,84.36988832,49.191,23.8,0.941370265
156,12.1576505,84.60019195,49.491,24.1,0.946329918
157,12.238918,84.84851455,49.491,24.1,0.955451917
158,12.3231305,84.67322469,49.891,24.5,0.954267296
159,12.406042,84.53797628,49.991,24.6,0.957713872
160,12.491143,84.83044674,50.091,24.7,0.966169642
161,12.5707065,84.46480306,50.191,24.8,0.966684283
162,12.6563305,84.6111495,50.491,25.1,0.970598584
163,12.7355315,84.74604671,50.491,25.1,0.97822954
164,12.821056,84.58401914,50.391,25,0.984382113
165,12.902612,84.62273921,50.491,25.1,0.989621148
166,12.9890275,84.83369569,50.991,25.6,0.991349813
167,13.0704715,84.58486139,51.291,25.9,0.990247624
168,13.1481635,84.1369313,51.391,26,0.98940226
169,13.2326315,84.17428177,51.691,26.3,0.99182729
170,13.3164045,84.12456894,52.291,26.9,0.988835036
171,13.3967075,83.83163161,52.591,27.2,0.987038701
172,13.4801425,83.7214343,52.791,27.4,0.98902358
173,13.563665,83.80638857,53.091,27.7,0.991876056
174,13.646477,83.95281294,53.191,27.8,0.998244031
175,13.7313795,83.59891925,53.391,28,0.997364297
176,13.814233,83.28115066,53.691,28.3,0.995305046
177,13.894012,82.91640009,53.691,28.3,0.996668701
178,13.9740995,82.7238441,53.791,28.4,0.998665972
179,14.055733,82.66373543,54.191,28.8,0.998102108
180,14.1368175,82.60111897,54.291,28.9,1.00168549
181,14.2187075,82.95119031,54.291,28.9,1.011757759
182,14.30176,82.82102122,54.391,29,1.014640245
183,14.3827535,82.63245026,54.591,29.2,1.015204882
184,14.464497,81.95654958,55.091,29.7,1.005565803
185,14.5505675,81.63013094,55.491,30.1,1.001933955
186,14.63257,81.17356508,55.591,30.2,1.000558042
187,14.717425,78.6999227,55.591,30.2,0.975693009
188,14.7971185,77.27075327,55.891,30.5,0.959178635
189,14.8824295,77.60974585,56.291,30.9,0.963627153
190,14.9628,77.50960043,56.291,30.9,0.967580936
191,15.04288,77.05831639,56.591,31.2,0.963134239
192,15.1286755,77.57618901,57.091,31.7,0.968524912
193,15.2139955,76.88545976,57.091,31.7,0.96531476
194,15.294461,77.24269842,57.391,32,0.970978788
195,15.375534,76.92255334,57.391,32,0.972080047
196,15.458302,76.97715895,57.291,31.9,0.979329355
197,15.5397585,76.31469575,57.491,32.1,0.97338441
198,15.6243225,75.97048263,57.891,32.5,0.969038791
199,15.7039175,75.40952761,58.291,32.9,0.961623246
200,15.787274,75.08312332,58.691,33.3,0.957432629
201,15.8708935,74.94261443,59.491,34.1,0.950608301
202,15.951696,74.86714083,59.791,34.4,0.950739752
203,16.035338,74.53217476,60.091,34.7,0.947729278
204,16.1161955,74.29839625,60.291,34.9,0.947052248
205,16.201421,73.93157603,60.691,35.3,0.942460176
206,16.2850345,73.72788092,60.791,35.4,0.943494084
207,16.3656595,73.4057485,61.191,35.8,0.939171265
208,16.4466845,72.60152447,61.891,36.5,0.925160664
209,16.530766,72.66011447,61.891,36.5,0.930640854
210,16.609443,72.3096155,62.091,36.7,0.928195889
211,16.69266,72.41160298,62.291,36.9,0.931795252
212,16.7739745,72.2518948,62.391,37,0.933087092
213,16.856186,72.31045775,62.691,37.3,0.934871859
214,16.9381365,72.54312864,62.791,37.4,0.941253318
215,17.0183565,72.64650534,62.791,37.4,0.947058823
216,17.1004745,72.49761268,62.891,37.5,0.948484229
217,17.1820775,72.15302999,62.891,37.5,0.948480691
218,17.265742,71.9579653,62.991,37.6,0.949328878
219,17.3442105,71.26908573,62.991,37.6,0.944513769
220,17.429851,71.13805176,63.191,37.8,0.945058976
221,17.5084325,70.72576827,63.191,37.8,0.9438179
222,17.5946045,70.68350095,63.291,37.9,0.94671052
223,17.6729605,70.42199493,63.391,38,0.946224796
224,17.7572535,69.59156285,63.491,38.1,0.938354214
225,17.841447,68.84468206,63.491,38.1,0.932684796
226,17.9229145,68.39013124,63.491,38.1,0.930757393
227,18.00363,68.43148544,63.591,38.2,0.934348466
228,18.085806,67.65190948,63.691,38.3,0.926765458
229,18.1681125,67.67654661,63.791,38.4,0.930164296
230,18.2481335,67.37498377,64.291,38.9,0.924352441
231,18.329986,66.65121802,64.391,39,0.917390945
232,18.413956,66.70823588,64.591,39.2,0.920111115
233,18.4960445,66.56971835,64.791,39.4,0.920028812
234,18.575931,66.47417326,64.891,39.5,0.921544746
235,18.65896,66.57163198,65.091,39.7,0.924752644
236,18.7417005,66.61207283,65.191,39.8,0.928281911
237,18.8251445,66.64204953,65.191,39.8,0.932834521
238,18.9071145,66.69829496,65.191,39.8,0.93768708
239,18.987537,66.70872757,65.191,39.8,0.941822878
240,19.068682,66.56262254,65.391,40,0.941475436
241,19.1506795,66.29293327,65.391,40,0.941692944
242,19.233425,65.92147595,65.691,40.3,0.937035832
243,19.3180815,65.53890426,66.091,40.7,0.931174597
244,19.3979615,65.18579912,66.291,40.9,0.927744739
245,19.4801185,65.06997717,66.491,41.1,0.927781377
246,19.5586075,64.62281385,66.591,41.2,0.924006733
247,19.642348,64.47290248,66.491,41.1,0.926923783
248,19.721876,64.24354945,66.591,41.2,0.926251856
249,19.8063205,63.7521225,66.491,41.1,0.924212531
250,19.888959,63.93025236,66.891,41.5,0.92620555
251,19.968912,63.91539737,67.391,42,0.924181302
252,20.0505895,63.80417148,67.591,42.2,0.924147227
253,20.1311145,63.73085799,68.191,42.8,0.920238004
254,20.2148945,63.52553576,68.191,42.8,0.921090697
255,20.2948955,63.89325309,68.191,42.8,0.930088769
256,20.383139,63.94990219,68.191,42.8,0.934961076
257,20.460324,63.54704851,68.391,43,0.930396052
258,20.541578,63.36519781,68.591,43.2,0.929232424
259,20.6265455,63.19983393,68.591,43.2,0.930641025
260,20.7091065,62.74254394,68.591,43.2,0.927605345
261,20.7891375,62.97995762,68.691,43.3,0.933618363
262,20.8694435,62.90673194,69.391,44,0.928518811
263,20.9553495,62.83334821,69.291,43.9,0.932336932
264,21.0403105,62.68890281,69.291,43.9,0.933964976
265,21.115818,62.65080093,69.391,44,0.935658251
266,21.198779,62.94169508,69.491,44.1,0.942600185
267,21.284923,62.99754987,69.591,44.2,0.946171996
268,21.363046,62.94306067,70.091,44.7,0.943353924
269,21.4489535,62.57975249,70.491,45.1,0.937357802
270,21.532572,63.15958837,71.091,45.7,0.943236319
271,21.613511,62.8726444,71.091,45.7,0.94248048
272,21.696437,62.9651338,71.391,46,0.944259652
273,21.77916,63.01941228,71.591,46.2,0.946526705
274,21.8612875,63.01581244,71.591,46.2,0.950041711
275,21.9424495,62.90802813,71.791,46.4,0.949785038
276,22.0273385,62.8306116,71.791,46.4,0.952286125
277,22.1082435,62.7082689,71.991,46.6,0.95177033
278,22.1936625,62.53766076,72.191,46.8,0.950703076
279,22.2751995,62.55704719,72.191,46.8,0.954491648
280,22.357255,62.28954018,72.291,46.9,0.952838529
281,22.4409205,62.47787571,72.491,47.1,0.957143607
282,22.5236235,62.30976907,72.791,47.4,0.954872514
283,22.6056215,62.44361625,72.891,47.5,0.959334759
284,22.6906485,62.6694147,72.891,47.5,0.966425164
285,22.771177,62.59624148,72.891,47.5,0.968722572
286,22.853466,62.30354861,72.991,47.6,0.966597737
287,22.9377165,62.3968809,73.091,47.7,0.970531756
288,23.01987,62.26315147,73.191,47.8,0.970838447
289,23.1053315,61.85676841,72.991,47.6,0.970242617
290,23.185773,61.97864451,73.291,47.9,0.972284821
291,23.268532,62.00255335,73.491,48.1,0.973965834
292,23.350941,61.70973979,73.591,48.2,0.9717213
293,23.436259,61.63400279,73.591,48.2,0.974074745
294,23.5177195,61.63421351,73.391,48,0.979635025
295,23.598213,61.84407369,73.491,48.1,0.985240756
296,23.6828185,61.49821706,73.491,48.1,0.983243478
297,23.7645455,61.59312272,73.791,48.4,0.984881253
298,23.84723,61.59319296,73.391,48,0.992699717
299,23.9296535,61.43674943,73.291,47.9,0.994705437
300,24.011674,61.83260797,73.291,47.9,1.004546061
301,24.095515,61.57384763,73.491,48.1,1.001607732
302,24.1759605,61.66664714,73.591,48.2,1.005350954
303,24.2579785,61.41659035,73.591,48.2,1.004671146
304,24.3434845,61.10297745,73.491,48.1,1.004177021
305,24.424676,60.75883253,73.591,48.2,1.000741367
306,24.504725,60.47510778,73.791,48.4,0.997122737
307,24.5885255,60.49667166,73.791,48.4,1.000889431
308,24.6698,60.50501274,74.691,49.3,0.994439999
309,24.7568205,60.36665191,74.691,49.3,0.995665724
310,24.836942,59.91171904,75.091,49.7,0.987037695
311,24.916469,60.14658629,75.091,49.7,0.994079951
312,25.0001295,59.99951988,75.291,49.9,0.992814443
313,25.078767,60.20462264,75.291,49.9,0.999341844
314,25.1627025,60.00022229,75.591,50.2,0.996032189
315,25.2587005,60.16730729,75.591,50.2,1.002616415
316,25.339934,60.01662317,75.791,50.4,1.001151049
317,25.410786,59.92502709,76.291,50.9,0.997025196
318,25.4728515,59.5528009,76.191,50.8,0.994322111
319,25.5583765,59.00055914,76.491,51.1,0.985225409
320,25.6435875,58.8154904,77.191,51.8,0.978058635
321,25.727332,58.62971968,77.291,51.9,0.977112098
322,25.808257,58.60143195,77.591,52.2,0.976593834
323,25.8917955,58.55598496,77.891,52.5,0.975888471
324,25.974037,58.18019278,78.191,52.8,0.969628488
325,26.0507195,58.25350648,78.391,53,0.971667444
326,26.1336035,57.94708091,78.791,53.4,0.965567593
327,26.216694,57.78339778,78.891,53.5,0.964890447
328,26.3009775,57.81098459,78.891,53.5,0.96845459
329,26.381722,57.51886512,78.791,53.4,0.967531846
330,26.465101,57.59950728,79.191,53.8,0.967893865
331,26.5462725,57.349971,79.091,53.7,0.967666161
332,26.625412,57.20397619,79.291,53.9,0.966062112
333,26.7072395,57.59929656,79.291,53.9,0.975727794
