15.35,2.308
15.428,1.968
15.522,2.511
15.546,3.122
15.522,2.511
15.6,1.561
15.698,1.765
15.762,2.783
15.723,1.833
15.791,1.29
15.895,1.833
15.968,3.054
15.929,1.968
15.968,1.154
16.081,1.833
16.159,2.647
16.106,2.036
16.14,0.882
16.272,1.697
16.346,2.715
16.292,1.493
16.351,1.018
16.469,1.765
16.537,2.443
16.488,1.697
16.528,1.018
16.645,1.697
16.724,2.443
16.67,1.968
16.739,1.222
16.832,1.561
16.881,1.833
16.915,2.036
16.93,1.561
17.008,1.222
17.072,1.222
17.121,2.308
17.116,1.222
17.195,0.679
17.283,1.9
17.323,2.443
17.313,0.95
17.347,0.136
17.475,1.154
17.548,2.511
