0,0
0.05,2.860022731
0.1,5.920231477
0.15,9.168983606
0.2,12.59560054
0.25,16.19032861
0.3,19.94429987
0.35,23.84949295
0.4,27.89869389
0.45,32.08545699
0.5,36.40406563
0.55,40.84949312
0.6,45.41736355
0.65,50.10391261
0.7,54.90594842
0.75,59.8208124
0.8,64.8463401
0.85,69.980822
0.9,75.22296441
0.95,80.57185027
1,86.0269
1.05,91.58783232
1.1,97.25462513
1.15,103.0274763
1.2,108.9067645
1.25,114.8930103
1.3,120.9868363
1.35,127.188929
1.4,133.4999987
1.45,139.9207409
1.5,146.4517969
1.55,153.0937147
1.6,159.84691
1.65,166.7116265
1.7,173.6878977
1.75,180.7755065
1.8,187.9739473
1.85,195.2823858
1.9,202.6996205
1.95,210.2240432
2,217.8536
2.05,225.5857522
2.1,233.4174368
2.15,241.3450277
2.2,249.3642965
2.25,257.4703731
2.3,265.6577068
2.35,273.9200268
2.4,282.2503035
2.45,290.640709
2.5,299.0825781
2.55,307.5663691
2.6,316.0816244
2.65,324.6169317
2.7,333.1598849
2.75,341.6970444
2.8,350.2138985
2.85,358.6948238
2.9,367.1230465
2.95,375.4806028
3,383.7483
3.05,391.9056773
3.1,399.9309664
3.15,407.8010529
3.2,415.4914365
3.25,422.9761923
3.3,430.2279312
3.35,437.2177613
3.4,443.9152483
3.45,450.2883764
3.5,456.3035094
3.55,461.9253511
3.6,467.1169068
3.65,471.8394432
3.7,476.0524502
3.75,479.7136011
3.8,482.7787137
3.85,485.2017111
3.847,486.568
3.867,486.5
3.911,487.586
3.941,489.826
4.048,491.047
