Time,Disp,Force,CrackExt,G_I
0.9,0,0,41.527068121,0
1,6.28709999990208e-05,-0.131711794199999,41.527068121,-1.07309424338642e-08
1.1,0.000138949000000111,-0.146346438,41.527068121,-2.63512009647165e-08
1.2,7.45480000006184e-05,0.014590161600001,41.527068121,1.40948003923479e-09
1.3,0.000204140000001019,0.0438594492000011,41.527068121,1.1602567801933e-08
1.4,0.000134899000000743,-0.131711794199999,41.527068121,-2.30248191283163e-08
1.5,0.000197868000000767,-0.2340653364,41.527068121,-6.00171678170534e-08
1.6,6.636000000171e-06,-0.1170771504,41.527068121,-1.00679569975301e-09
1.7,0.000211108000000238,-0.131667311999999,41.527068121,-3.6020147923888e-08
1.8,0.000189810000000179,-0.102398024399999,41.527068121,-2.51868292575113e-08
1.9,0.000126041000001465,-0.0878078628000001,41.527068121,-1.43419458398252e-08
2,3.0898000000335e-05,0.0292692876,41.527068121,1.17193993107686e-09
2.1,-5.7996999998977e-05,-0.0292692876,41.527068121,2.19978639979055e-09
2.2,-4.9199999999416e-05,-0.1462574736,41.527068121,9.32493903708392e-09
2.3,3.3419000001089e-05,-0.2486999802,41.527068121,-1.07704049453547e-08
2.4,-1.3184000000166e-05,-0.2341098186,41.527068121,3.99972059248505e-09
2.5,-2.9907999998357e-05,-0.1755712434,41.527068121,6.80461546650791e-09
2.6,5.9077999999602e-05,-0.190205887199999,41.527068121,-1.45617164678093e-08
2.7,0.000141117000001856,-0.146346438,41.527068121,-2.6762354724279e-08
2.8,8.164900000196e-05,-0.102442506599999,41.527068121,-1.08391168366281e-08
2.9,5.5662000001178e-05,-0.0439039313999992,41.527068121,-3.16683217898918e-09
3,4.9534000000406e-05,-0.204840531,41.527068121,-1.31486790280955e-08
3.1,0.00015934100000159,-0.2047960488,41.527068121,-4.22874933961055e-08
3.2,-5.4696999997716e-05,-0.351098004599999,41.527068121,2.48859772267841e-08
3.3,8.85530000012126e-05,-0.0877633806000002,41.527068121,-1.00711590269529e-08
3.4,0.000263070000000809,-0.190161405,41.527068121,-6.48270909431247e-08
3.5,0.0001343690000013,-0.190161405,41.527068121,-3.3111914634866e-08
3.6,0.000141222999999968,-0.1170771504,41.527068121,-2.14259658080957e-08
3.7,0.000153356000001992,-0.2779692678,41.527068121,-5.52408543288736e-08
3.8,0.000264014000000756,-0.131711794199999,41.527068121,-4.50624140825893e-08
3.9,0.000211727000001716,-0.160936599599999,41.527068121,-4.41564241227927e-08
4,0.000272482000001517,-0.0731732189999992,41.527068121,-2.58376380589355e-08
4.1,0.000131738000002102,-0.0877633806000002,41.527068121,-1.49826019208352e-08
4.2,0.000325713000000505,-0.014679125999999,41.527068121,-6.19581044056897e-09
4.3,0.000193029000000067,-0.2633791062,41.527068121,-6.58819904081612e-08
4.4,0.000156105000000295,-0.043948413599999,41.527068121,-8.89043165775976e-09
4.5,0.000374232000002195,-0.2779692678,41.527068121,-1.34803303405512e-07
4.6,0.000288667999999604,-0.0878078628000001,41.527068121,-3.28469372794318e-08
4.7,0.000141346000001264,-0.131711794199999,41.527068121,-2.41252054093963e-08
4.8,0.000209634999999153,-0.1755712434,41.527068121,-4.7695785856426e-08
4.9,0.000309462000000593,-0.2341098186,41.527068121,-9.38836114971479e-08
5,0.000251577000000225,-0.190205887199999,41.527068121,-6.20094272631099e-08
5.1,0.0003450520000019,-0.1463019558,41.527068121,-6.54180376036772e-08
5.2,0.000282224000001108,-0.219475174799999,41.527068121,-8.02679511413639e-08
5.3,0.000283125999999356,-0.0585830573999999,41.527068121,-2.14938700010238e-08
5.4,0.000341882000000737,-0.2926483938,41.527068121,-1.29653788643308e-07
5.5,0.00037707500000117,-0.263290141800001,41.527068121,-1.2865455569144e-07
5.6,0.000335413000000173,-0.0439039313999992,41.527068121,-1.90829772848508e-08
5.7,0.000323250000000997,-0.3072385554,41.527068121,-1.28699565047483e-07
5.8,0.000113364000000616,-0.2194306926,41.527068121,-3.22355709294398e-08
5.9,0.000220043000000558,-0.160936599599999,41.527068121,-4.58907557052128e-08
6,0.000173176000000552,-0.204840531,41.527068121,-4.59691452206176e-08
6.1,0.000131989000001553,-0.1755712434,41.527068121,-3.00299047368204e-08
6.2,0.000198028000001571,-0.2341098186,41.527068121,-6.0077113886904e-08
6.3,0.000253385000000606,-0.1755712434,41.527068121,-5.76497087762454e-08
6.4,0.000246753000000766,-0.102442506599999,41.527068121,-3.27571017003587e-08
6.5,0.000216608000000562,-0.1170771504,41.527068121,-3.28631710257754e-08
6.6,0.000139795000000831,-0.190205887199999,41.527068121,-3.44570762998614e-08
6.7,0.000304589000000633,-0.1463019558,41.527068121,-5.77467009482575e-08
6.8,0.000195554000001153,-0.190205887199999,41.527068121,-4.82007160395061e-08
6.9,0.000251829999999842,-0.1462574736,41.527068121,-4.77296625555944e-08
7,0.000236613000000219,-0.204840531,41.527068121,-6.28083415603857e-08
7.1,0.000200690999999864,-0.248744462399999,41.527068121,-6.46910424148088e-08
7.2,0.000214397000000588,-0.146346438,41.527068121,-4.06596552205725e-08
7.3,7.26990000003981e-05,-0.2340653364,41.527068121,-2.20510041196097e-08
7.4,0.000275153000000472,-0.190205887199999,41.527068121,-6.78205079945325e-08
7.5,0.000152899000001483,-0.409592097599999,41.527068121,-8.11557032122218e-08
7.6,0.000172849000000142,-0.1170326682,41.527068121,-2.62142121009414e-08
7.7,0.000256770000000017,-0.1462574736,41.527068121,-4.8665947084972e-08
7.8,0.000190570000000889,-0.1463019558,41.527068121,-3.61299613569036e-08
7.9,4.7511000001777e-05,-0.190205887199999,41.527068121,-1.17106488224487e-08
8,0.000313490999999999,-0.160981081799999,41.527068121,-6.53977414431599e-08
8.1,0.000541390000000419,-0.146346438,41.527068121,-1.02672755401533e-07
8.2,0.000220822000001064,-0.0292692876,41.527068121,-8.37562688389846e-09
8.3,0.000210882999999385,-0.190205887199999,41.527068121,-5.19790523357722e-08
8.4,0.000193816000001235,-0.1170771504,41.527068121,-2.94052313652115e-08
8.5,0.000323390000001922,-0.2486999802,41.527068121,-1.04223383559815e-07
8.6,0.000155168999999234,-0.0439039313999992,41.527068121,-8.82818048882085e-09
8.7,0.000392190999999542,-0.0878078628000001,41.527068121,-4.46266062693485e-08
8.8,0.000219071000000071,-0.0585385752000001,41.527068121,-1.66184253115565e-08
8.9,0.000270680000001633,-0.160981081799999,41.527068121,-5.6466886302769e-08
9,0.00023223200000011,-0.1170771504,41.527068121,-3.52336014073427e-08
9.1,8.86590000011013e-05,-0.380322809999999,41.527068121,-4.36956327667937e-08
9.2,0.000228662999999685,-0.204840531,41.527068121,-6.06980335238952e-08
9.3,0.000172085000000877,-0.2047960488,41.527068121,-4.56696223886714e-08
9.4,0.00034626800000126,-0.2048850132,41.527068121,-9.19359528888077e-08
9.5,0.00027135900000097,-0.2047960488,41.527068121,-7.20159401560197e-08
9.6,-0.000249029999999095,-0.190205887199999,41.527068121,6.13816353293916e-08
9.7,-3.1085999999902e-05,-0.160936599599999,41.527068121,6.48309663040463e-09
9.8,0.000393340000000464,-0.380367292199999,41.527068121,-1.93880490371295e-07
9.9,0.000267903000001013,-0.1462574736,41.527068121,-5.07759988392478e-08
10,0.000131890000000468,-0.2340653364,41.527068121,-4.00047721884718e-08
10.1,0.000186206000000411,-0.219475174799999,41.527068121,-5.29592597022333e-08
10.2,0.000200386000001274,0.468041708399999,41.527068121,1.2153874940222e-07
10.3,0.000314543000000001,-0.27801375,41.527068121,-1.1332066947283e-07
10.4,0.000278981999999317,0.292514947200001,41.527068121,1.05751631807653e-07
10.5,0.00082382800000147,0.292514947200001,41.527068121,3.1228235272958e-07
10.6,-5.1630999998053e-05,-0.102398024399999,41.527068121,6.85117318025551e-09
10.7,0.00031559800000025,0.1755267612,41.527068121,7.17861088059642e-08
10.8,0.000410157000001021,0.5265358014,41.527068121,2.79860022760058e-07
10.9,0.000387256000001557,0.3363743964,41.527068121,1.68804460363439e-07
11,-0.000259932999998824,0.555805089,41.527068121,-1.87217641246612e-07
11.1,0.000831247000000701,0.4827208344,41.527068121,5.19982784859781e-07
11.2,0.000378364999999548,0.511990122,41.527068121,2.51035631736946e-07
11.3,0.000320808000001449,0.3363743964,41.527068121,1.39839850952086e-07
11.4,-0.000280863000000408,0.658247595600001,41.527068121,-2.39577838857509e-07
11.5,0.000862097000000617,0.6143436642,41.527068121,6.86325837462583e-07
11.6,8.91000000891013e-07,0.5851188588,41.527068121,6.75592207449152e-10
11.7,0.000587518999999759,0.5412594096,41.527068121,4.12088226381666e-07
11.8,0.000328116000000378,0.4534070646,41.527068121,1.92787344957662e-07
11.9,-0.000214913000000649,0.555805089,41.527068121,-1.54791830716133e-07
12,4.076499999961e-05,0.570439732800001,41.527068121,3.01342263157332e-08
12.1,0.00232356699999947,0.687427918800001,41.527068121,2.06988013891796e-06
12.2,0.0162137800000011,0.877633806,41.527068121,1.84399802158936e-05
12.3,0.0166585160000015,0.819139713,41.527068121,1.7683047889436e-05
12.4,0.017554736000001,0.862954680000001,41.527068121,1.9631122006067e-05
12.5,0.0178429350000009,0.804505069200001,41.527068121,1.86019258768625e-05
12.6,0.0177156319999998,0.8190952308,41.527068121,1.88041574393243e-05
12.7,0.0183595530000016,0.950807025,41.527068121,2.26212873380196e-05
12.8,0.0215782359999999,1.1263337862,41.527068121,3.14953095746284e-05
12.9,0.0207311000000008,0.9215377374,41.527068121,2.47570162761983e-05
13,0.0206680590000002,0.8630436444,41.527068121,2.31150737005466e-05
13.1,0.0205473300000012,0.892223967600001,41.527068121,2.37570281642594e-05
13.2,0.0207350770000012,0.8190952308,41.527068121,2.20091302655496e-05
13.3,0.0207843800000003,0.8630436444,41.527068121,2.32451666370882e-05
13.4,0.0209930500000013,0.8629991622,41.527068121,2.34773322128161e-05
13.5,0.0235971180000014,1.1263337862,41.527068121,3.44420431994109e-05
13.6,0.0248891279999999,1.2725912598,41.527068121,4.104511232812e-05
13.7,0.0243571730000021,1.1409239478,41.527068121,3.60119308825973e-05
13.8,0.0241245590000006,1.0678396932,41.527068121,3.33832238420128e-05
13.9,0.0238044330000005,1.1409239478,41.527068121,3.5194708182898e-05
14,0.0239455800000013,1.184783397,41.527068121,3.67643719726899e-05
14.1,0.0244778659999998,1.1263337862,41.527068121,3.57275714009369e-05
14.2,0.0310100270000007,1.3457644788,41.527068121,5.40796704620484e-05
14.3,0.0308823030000021,1.4334833772,41.527068121,5.73674006344556e-05
14.4,0.0304893610000008,1.3603546404,41.527068121,5.37481222183812e-05
14.5,0.0294516090000006,1.2725912598,41.527068121,4.85691824819616e-05
14.6,0.0292101920000008,1.2433219722,41.527068121,4.70631347972029e-05
14.7,0.0296877480000007,1.462797147,41.527068121,5.62761256606551e-05
14.8,0.0304013550000022,1.3603546404,41.527068121,5.3592980979315e-05
14.9,0.0311548420000012,1.5359258838,41.527068121,6.20095591174561e-05
