Time,Disp,Force,CrackExt,G_I
15.6,0.383132277,10.7076217374,41.248886096,0.00560344137167431
15.8,0.396554418999999,11.2195673772,41.248886096,0.00607703833162403
16,0.40980662,11.7169228554,41.248886096,0.00655851643455208
16.2,0.425231059,12.2142338514,41.248886096,0.00709421391149613
16.4,0.438126799000001,12.6384605928,41.248886096,0.00756322582953757
16.6,0.451773855000001,12.9748794714,41.248886096,0.00800640393303287
16.8,0.469617615999999,13.457644788,41.248886096,0.00863229972958969
17,0.482552876,13.8233329542,41.248886096,0.00911109862993109
17.2,0.497405327999999,14.45226678,41.248886096,0.00981882395877168
17.4,0.515772146,14.657107311,41.248886096,0.0103256933432376
17.6,0.531486119,15.1983222384,41.248886096,0.0110331785292641
17.8,0.544224007999999,15.7103123604,41.248886096,0.0116781913591419
18,0.562823107,16.1198599758,41.248886096,0.012392138403447
18.2,0.580243599999999,16.7781965358,41.248886096,0.0132974604469681
18.4,0.591906489,17.0999807706,41.248886096,0.0138248934891429
18.6,0.608524402000001,17.49484926,41.248886096,0.0145412343610378
18.8,0.627267291000001,17.963024415,41.248886096,0.0153902322196809
19,0.642952605,18.4311106056,41.248886096,0.016186149096819
19.2,0.655796918999998,18.9430562454,41.248886096,0.0169680717396814
19.4,0.673370268999999,19.3234235376,41.248886096,0.0177726046930516
19.6,0.69285242,19.8354136596,41.248886096,0.0187713311420472
19.8,0.721248838,20.5374762222,41.248886096,0.0202323007000966
20,0.740255192999999,20.742272271,41.248886096,0.0209725319325721
20.2,0.758356411,21.3420702558,41.248886096,0.0221066522047985
20.4,0.770248698,21.8832851832,41.248886096,0.0230227164080981
20.6,0.706197222,22.409909949,41.248886096,0.0216161918978094
20.8,0.787120999,22.980394164,41.248886096,0.0247065464760491
21,0.806708912,23.214370536,41.248886096,0.0255791929461756
21.2,0.824544605,23.7409508196,41.248886096,0.026737779271265
21.4,0.838462689999999,24.4431023466,41.248886096,0.0279932381731335
21.6,0.854390579999999,24.867329088,41.248886096,0.0290200839277446
21.8,0.872672892000001,25.4524479468,41.248886096,0.030338500694023
22,0.890925958,25.7888668254,41.248886096,0.0313824570486854
22.2,0.902378328999999,26.3886648102,41.248886096,0.032525137758169
22.4,0.920030648,27.032277762,41.248886096,0.0339701924256678
22.6,0.939256432,27.397921446,41.248886096,0.0351491530572917
22.8,0.956506062,27.9977194308,41.248886096,0.0365782947197982
23,0.968821192,28.3341383094,41.248886096,0.0374944260912107
23.2,0.986512913,28.8314493054,41.248886096,0.0388492214125769
23.4,1.005117739,29.4605165778,41.248886096,0.0404455146943226
23.6,1.020391326,29.8261157796,41.248886096,0.0415696653664012
23.8,1.034166543,30.3234712578,41.248886096,0.0428333921999423
24,1.053319046,30.967173174,41.248886096,0.0445527556395186
24.2,1.073388845,31.4499384906,41.248886096,0.0461094507482382
24.4,1.090223354,32.0057435796,41.248886096,0.0476602672581472
24.6,1.102298988,32.429970321,41.248886096,0.0488268863811468
24.8,1.121369287,33.0150446976,41.248886096,0.050567748531017
25,1.140648659,33.439271439,41.248886096,0.0520980864198646
25.2,1.156474964,33.9073576296,41.248886096,0.0535603311161728
25.4,1.169877574,34.6972725372,41.248886096,0.0554432683950738
25.6,1.187283772,34.9312489092,41.248886096,0.0566476262711696
25.8,1.205952436,35.340885489,41.248886096,0.0582130932541704
26,1.222500778,35.911369704,41.248886096,0.0599644956248384
26.2,1.236771947,36.4233153438,41.248886096,0.0615293278163772
26.4,1.253969217,37.1400570324,41.248886096,0.0636125071371796
26.6,1.272419382,37.4765203932,41.248886096,0.0651332287957248
26.8,1.289062169,37.886156973,41.248886096,0.0667063976905907
27,1.30355785,38.4858215112,41.248886096,0.068524226444909
27.2,1.322571034,38.9393175402,41.248886096,0.0703429234298747
27.4,1.340639795,39.4366730184,41.248886096,0.0722146726933088
27.6,1.35612657,39.8901690474,41.248886096,0.0738888951560649
27.8,1.369558545,40.4898335856,41.248886096,0.075742505070458
28,1.386484782,41.0749524444,41.248886096,0.0777866820647324
28.2,1.407761724,41.4991791858,41.248886096,0.0797961118997341
28.4,1.420529563,42.069707883,41.248886096,0.0816268136207402
28.6,1.43738728,42.5816535228,41.248886096,0.0836005991770786
28.8,1.454802335,43.1229129324,41.248886096,0.0856890148629466
29,1.473937966,43.6787180214,41.248886096,0.0879350793535919
29.2,1.488556298,44.0883546012,41.248886096,0.0896400781567765
29.4,1.505247589,44.8050962898,41.248886096,0.0921188327200767
29.6,1.522183318,45.2293230312,41.248886096,0.0940372924983562
29.8,1.543540629,45.7266340272,41.248886096,0.0964051800745268
30,1.559427338,46.3263430476,41.248886096,0.0986747950934676
30.2,1.572467104,46.7652044328,41.248886096,0.100442491487169
30.4,1.591059147,47.2771945548,41.248886096,0.102742728055105
30.6,1.608574739,47.657561847,41.248886096,0.104709511949171
30.8,1.624588708,48.2426362236,41.248886096,0.107050212330908
31,1.639935694,48.9886471998,41.248886096,0.109732515816932
31.2,1.658098825,49.295841273,41.248886096,0.111643582775841
31.4,1.675463275,49.6323046338,41.248886096,0.113582762074563
31.6,1.690324104,50.3490463224,41.248886096,0.116245006023112
31.8,1.706885747,50.875626606,41.248886096,0.118611635438487
32,1.724782052,51.4315206594,41.248886096,0.121164853173329
32.2,1.744069504,51.8557029186,41.248886096,0.123530268343278
32.4,1.759567517,52.4408662596,41.248886096,0.126034332024101
32.6,1.774392346,52.9674465432,41.248886096,0.128372430341313
32.8,1.793551009,53.3331347094,41.248886096,0.130654362154558
33,1.812441273,53.9329326942,41.248886096,0.13351530455806
33.2,1.824941321,54.444878334,41.248886096,0.135712236411366
33.4,1.842414944,54.9714586176,41.248886096,0.138336817153248
33.6,1.861115145,55.571167638,41.248886096,0.141265410648001
33.8,1.879055627,55.951490448,41.248886096,0.143603282705893
34,1.891119467,56.4195766386,41.248886096,0.145734326799742
34.2,1.908042547,56.9315222784,41.248886096,0.148372673456235
34.4,1.927561232,57.5605450686,41.248886096,0.151546584115054
34.6,1.945718763,58.101759996,41.248886096,0.154412489863119
34.8,1.963739172,58.6869678192,41.248886096,0.15741225690889
35,1.977077577,59.1842788152,41.248886096,0.159824421612346
35.2,1.995592431,59.6962689372,41.248886096,0.162716692254176
35.4,2.014527312,60.018053172,41.248886096,0.165146028704374
35.6,2.030406194,60.6323968362,41.248886096,0.168151496612752
35.8,2.044833719,61.159021602,41.248886096,0.170817199731585
36,2.063765403,61.5977940228,41.248886096,0.173635514327576
36.2,2.080827912,62.2707207444,41.248886096,0.176983642133242
36.4,2.094138339,62.7388958994,41.248886096,0.179454895505481
36.6,2.111880263,63.1045395834,41.248886096,0.182029998195859
36.8,2.130185508,63.5872604178,41.248886096,0.185012303781381
37,2.147187246,64.0553466084,41.248886096,0.187861755053316
37.2,2.159207418,64.6111516974,41.248886096,0.190552616695063
37.4,2.177866023,65.0061091512,41.248886096,0.193374143523337
37.6,2.196671387,65.6058626538,41.248886096,0.196843380344328
37.8,2.215913654,66.1032626142,41.248886096,0.20007314531221
38,2.230237096,66.615208254,41.248886096,0.202925907160063
38.2,2.245681097,67.2441420798,41.248886096,0.206260283988841
38.4,2.265250281,67.5367459914,41.248886096,0.208963000564591
38.6,2.283119543,68.1072746886,41.248886096,0.212390567237453
38.8,2.295880074,68.575316397,41.248886096,0.215045366690485
39,2.311717828,69.1165758066,41.248886096,0.218237866484946
39.2,2.331575578,69.6138868026,41.248886096,0.221696303215444
39.4,2.349022061,70.038113544,41.248886096,0.224716315990297
39.6,2.361052399,70.506288699,41.248886096,0.22737701008258
39.8,2.37900126,70.9596957636,41.248886096,0.230578860067893
40,2.398117373,71.57408391,41.248886096,0.234444098142124
40.2,2.414093703,72.144568125,41.248886096,0.237887067190243
40.4,2.428820071,72.4078137846,41.248886096,0.240211529776206
40.6,2.448476177,72.9930216078,41.248886096,0.244112655880488
40.8,2.466289649,73.7243089758,41.248886096,0.24835211433377
41,2.483995464,74.1339455556,41.248886096,0.251524899489011
41.2,2.497595846,74.6165774256,41.248886096,0.254548509812153
41.4,2.513978892,74.9969447178,41.273618155,0.257381450221212
41.6,2.533185042,75.3919466538,41.28598419,0.260641433170743
41.8,2.548924667,76.1525477916,41.28598419,0.264906747802311
42,2.564104416,76.5036902784,41.335448308,0.267416473757844
42.2,2.582147271,76.9132378938,41.347814332,0.270664858908303
42.4,2.600633506,77.3666894406,41.347814332,0.2742097785812
42.6,2.613745906,77.7470122506,41.347814332,0.276947114711347
42.8,2.629528272,78.5661964458,41.347814332,0.28155506474804
43,2.649470853,78.7270885632,41.347814332,0.284271360497912
43.2,2.669110333,79.2975727782,41.347814332,0.288453751571637
43.4,2.68207334,79.7802936126,41.360180367,0.29153841476733
43.6,2.697887155,80.1605719404,41.360180367,0.294655190654326
43.8,2.717803882,80.7017868678,41.372546391,0.298751809772709
