Time,Disp,Force,CrackExt,G_I
9.8,-0.00289217799999975,0.863088126600001,37.02721106,-3.15849005208491e-06
10,-0.00225092600000032,1.0679286576,37.02721106,-3.0416049866527e-06
10.2,-0.00245405300000101,1.2141861312,37.02721106,-3.77023619898095e-06
10.4,-0.0012700799999994,1.228820775,37.02721106,-1.97478116057129e-06
10.6,-0.000207043999999712,1.2434109366,37.02721106,-3.25744195321773e-07
10.8,0.000418470999999698,1.287314868,37.02721106,6.81631269188268e-07
11,0.000889601999999101,1.3458534432,37.02721106,1.51493107309275e-06
11.2,0.00465121500000087,1.2726802242,37.02721106,7.49005598434279e-06
11.4,0.00209083200000038,1.5067010784,37.02721106,3.98607614320336e-06
11.6,0.00347147999999819,1.4920664346,37.02721106,6.55393577466833e-06
11.8,0.00520837700000065,1.4335278594,37.02721106,9.44730427044356e-06
12,0.00266493300000015,1.5652396536,37.02721106,5.27796480054386e-06
12.2,0.00799404699999862,1.5651951714,37.02721106,1.58319551096656e-05
12.4,0.00458474500000072,1.4921109168,37.02721106,8.65596808345177e-06
12.6,0.00570222799999875,1.5798742974,37.02721106,1.13989924252917e-05
12.8,0.0137886249999983,1.6237337466,37.02721106,2.83292534870827e-05
13,0.00657409100000095,1.6969069656,37.02721106,1.4115396983702e-05
13.2,0.0142392969999996,1.7114971272,37.02721106,3.08364287920769e-05
13.4,0.0158508890000011,1.7115416094,37.02721106,3.43273627601247e-05
13.6,0.0141154249999982,2.1504029946,37.02721106,3.84072460806565e-05
13.8,0.0199181629999998,1.9748317512,37.02721106,4.97712715619793e-05
14,0.0199322090000003,2.1357238686,37.02721106,5.38641594018389e-05
14.2,0.0224737319999999,2.0918199372,37.02721106,5.94838197002447e-05
14.4,0.0256178430000009,2.0772297756,37.02721106,6.73327654698779e-05
14.6,0.0355858990000009,2.486777391,37.02721106,0.000111973229731969
14.8,0.0347048589999996,2.6476695084,37.02721106,0.000116266182033562
15,0.0427661549999989,2.7647466588,37.02721106,0.000149608028722151
15.2,0.0455771400000007,2.9694982254,37.02721106,0.000171249571117478
15.4,0.0450543779999997,2.6769832782,37.02721106,0.000152609654737007
15.6,0.054507912,3.130434825,37.02721106,0.000215905430249761
15.8,0.0640140169999999,3.2766922986,37.02721106,0.000265405607417464
16,0.0715561099999995,3.5985654978,37.02721106,0.000325818310818496
16.2,0.079352609999999,3.9934339872,37.02721106,0.000400965566554954
16.4,0.0878854929999999,4.1251012992,37.02721106,0.000458723684823334
16.6,0.0942086139999994,4.520058753,37.02721106,0.000538808015051281
16.8,0.108155606,4.9296063684,37.02721106,0.000674622202390309
17,0.114065276,5.2514795676,37.02721106,0.000757939409033214
17.2,0.128394012999999,5.5294043532,37.02721106,0.000898302226765324
17.4,0.132761014,5.7780598512,37.02721106,0.000970626065782687
17.6,0.140229187999999,6.231511398,37.02721106,0.00110568435875033
17.8,0.150533057000001,6.2900499732,37.02721106,0.00119807865320066
18,0.159381946,6.685007427,37.02721106,0.00134815669335385
18.2,0.172391212000001,7.1238688122,37.02721106,0.00155392620026654
18.4,0.180236162,7.2700818036,37.02721106,0.00165798494027088
18.6,0.193778997999999,7.9575986868,37.02721106,0.00195113847159901
18.8,0.199267315999998,8.0160927798,37.02721106,0.0020211482009388
19,0.207919737999999,8.4110502336,37.02721106,0.00221281597973739
19.2,0.210707900999999,8.7036541452,37.02721106,0.00232050120951042
19.4,0.246002815999999,8.893771068,37.02721106,0.00276837792647867
19.6,0.261289953,8.9962135746,37.02721106,0.00297427979640073
19.8,0.22371556,9.4934800884,37.02721106,0.00268732992536225
20,0.222271444999999,9.90310192902303,37.02721106,0.00278518645883207
20.2,0.234852747,10.3419335712,37.02721106,0.00307324186896877
20.4,0.268850178000001,10.678396932,37.02721106,0.00363258463452064
20.6,0.277417661000001,10.8831929808,37.02721106,0.0038202324469427
20.8,0.288561773,11.30737524,37.02721106,0.00412857288009087
21,0.295239402,11.6438386008,37.02721106,0.00434980558895592
21.2,0.309202157,12.0241614108,37.02721106,0.00470431793722246
21.4,0.316885115,12.2435921034,37.02721106,0.00490919231007678
21.6,0.331862072,12.6092802696,37.02721106,0.00529477209636849
21.8,0.338385422,12.8579357676,37.02721106,0.00550531597106871
22,0.351844229999999,13.2529377036,37.02721106,0.00590013491984162
22.2,0.358960522,13.7502486996,37.02721106,0.00624534730236084
22.4,0.367569324,13.8672368856,37.02721106,0.00644953712552548
22.6,0.375638821999999,14.3206884324,37.02721106,0.00680665469365471
22.8,0.38433227,14.7010557246,37.02721106,0.00714915524337601
23,0.395812926,14.9204864172,37.02721106,0.00747260984012627
23.2,0.405051296,15.3593033202,37.02721106,0.00787192406625422
23.4,0.416977172000001,15.5786895306,37.02721106,0.0082194461574087
23.6,0.425346341000001,15.87124896,37.02721106,0.00854187394963932
23.8,0.437321799999999,16.1931221592,37.02721106,0.00896047581912437
24,0.442125447999999,16.4125083696,37.02721106,0.00918163082129982
24.2,0.445647126000001,16.953723297,37.02721106,0.00955994852497082
24.4,0.451990590999999,17.0414866776,37.02721106,0.00974622036534936
24.6,0.450546195000001,17.0561213214,37.02721106,0.00972341799592012
24.8,0.463516171,17.4218539698,37.02721106,0.0102178285805473
25,0.474729158999999,17.8021767798,37.02721106,0.0106934629818511
25.2,0.489170498,18.036197634,37.02721106,0.0111636084383443
25.4,0.497833419999999,18.3872511564,37.02721106,0.0115824440003629
25.6,0.511435455999999,18.9138759222,37.02721106,0.0122396985438248
25.8,0.522130132,19.2795196062,37.02721106,0.0127372102672563
26,0.532228954999999,19.5282195864,37.02721106,0.0131510521767378
26.2,0.544339901,19.9085868786,37.02721106,0.0137122889948849
26.4,0.548013317000001,20.2450057572,37.02721106,0.0140381012303311
26.6,0.559430432999999,20.6545533726,37.02721106,0.0146204671624012
26.8,0.565971185,20.9325226404,37.02721106,0.0149904697853318
27,0.581259577,21.2982108066,37.02721106,0.0156643578461746
27.2,0.589280763999999,21.6785780988,37.02721106,0.0161641328425677
27.4,0.603346652999999,21.9125544708,37.02721106,0.0167285873961801
27.6,0.609956244,22.219748544,37.02721106,0.017148935792681
27.8,0.622633441,22.6878347346,37.02721106,0.017874127251834
28,0.622433794,22.7610079536,37.02721106,0.0179260254017018
28.2,0.582064144999999,21.2397167136,37.02721106,0.0156429594937208
28.4,0.599206354999999,21.7223930658,37.02721106,0.0164696144184898
28.6,0.612285175999999,22.2489733494,37.02721106,0.0172370552524433
28.8,0.623537654999999,22.6147059978,37.02721106,0.0178423882124898
29,0.639076535999999,22.8926307834,37.02721106,0.0185117693078658
29.2,0.648808680999998,23.4338457108,37.02721106,0.0192379845353799
29.4,0.657054274999998,23.624051598,37.02721106,0.0196406103992624
29.6,0.670917858999998,23.9750606382,37.02721106,0.0203529993963639
29.8,0.679737109,24.5894932668,37.02721106,0.0211490036487139
30,0.695905465,24.8674180524,37.02721106,0.0218967820455863
30.2,0.707088745,25.437813303,37.02721106,0.0227589935669683
30.4,0.718749363999999,25.8474498828,37.02721106,0.0235068549966855
30.6,0.732865946,26.2278616572,37.02721106,0.0243212996865037
30.8,0.743503844999999,26.4911073168,37.02721106,0.0249219880727149
31,0.758465001999999,26.842116357,37.02721106,0.0257603437208258
31.2,0.768792722999999,27.3102470298,37.02721106,0.0265664940838772
31.4,0.781205085999999,27.6613450344,37.02721106,0.0273424677785955
31.6,0.793182295,27.924590694,37.02721106,0.0280258750050132
31.8,0.803594831999999,28.4658501036,37.02721106,0.0289441397383678
32,0.818509610999999,28.8314937876,37.02721106,0.0298600328054662
32.2,0.824540345,29.1532780224,37.02721106,0.0304157589740617
32.4,0.834598421,29.6360878212,37.02721106,0.0312966450828133
32.6,0.844567724999999,29.8554740316,37.02721106,0.0319049306578045
32.8,0.855746072,30.338194866,37.02721106,0.0328498963747376
33,0.869829038,30.6599791008,37.02721106,0.0337446640950176
33.2,0.87948899,31.0257562314,37.02721106,0.0345264666484594
33.4,0.893666570999999,31.5084325836,37.02721106,0.0356288385454958
33.6,0.906090206,31.7571325638,37.02721106,0.0364092783481206
33.8,0.918020448,32.049647511,37.02721106,0.0372284508936405
34,0.932469722999999,32.5324573098,37.02721106,0.0383840645441025
34.2,0.941392623999999,32.941960443,37.02721106,0.0392391495014919
34.4,0.95690618,33.2930584476,37.02721106,0.0403108917500573
34.6,0.966661117,33.7172407068,37.02721106,0.0412406621200354
34.8,0.975917347,34.0682942292,37.02721106,0.0420690572799699
35,0.989835042999999,34.3901229462,37.02721106,0.0430720861149795
35.2,0.995061541999999,34.8289398492,37.02721106,0.0438520145842795
35.4,1.009764989,35.1507685662,37.02721106,0.0449111821673131
35.6,1.020375043,35.604220113,37.02721106,0.0459685344660203
35.8,1.033769391,35.809060644,37.02721106,0.0468398990688409
36,1.048723454,36.5843409078,37.02721106,0.0485462367115923
36.2,1.059288769,36.68669445,37.02721106,0.0491725016343025
36.4,1.076163977,37.0524270984,37.02721106,0.0504538678196497
36.6,1.094804807,37.637501475,37.02721106,0.0521382961053748
36.8,1.1064499,38.0617282164,37.02721106,0.0532867963341499
37,1.121151142,38.3835124512,37.02721106,0.0544512972549482
37.2,1.138323997,38.8515541596,37.02721106,0.0559594762005908
37.4,1.151722573,39.173471841,37.02721106,0.0570872727058919
37.6,1.164699052,39.6415135494,37.02721106,0.058420235442031
37.8,1.183795702,40.0072461978,37.02721106,0.0599259283497091
38,1.199335193,40.7093532426,37.02721106,0.061778041124419
38.2,1.212183859,40.943418579,37.02721106,0.0627988876494478
38.4,1.229029795,41.382235482,37.02721106,0.0643540246045975
38.6,1.246460129,41.9673098586,37.02721106,0.066189465737682
38.8,1.258123212,42.1574712636,37.02721106,0.0671115208518036
39,1.272374327,42.6548267418,37.02721106,0.0686724327842286
39.2,1.290050606,43.1668168638,37.02721106,0.0704621880216673
39.4,1.305271922,43.5032357424,37.02721106,0.071849195494623
39.6,1.317853008,44.0006357028,37.02721106,0.0733711415731002
39.8,1.334089308,44.3516892252,37.02721106,0.0748676880420507
40,1.349117375,45.0538407522,37.02721106,0.0769096629679808
40.2,1.362877196,45.4634328498,37.02721106,0.0784004044678012
40.4,1.37526624,45.7705824408,37.02721106,0.0796475780315589
40.6,1.391980823,46.2240784698,37.02721106,0.0814143325758203
40.8,1.409607275,46.648260729,37.02721106,0.0832018420192082
41,1.422397829,46.9700449638,37.02721106,0.0845359445859198
41.2,1.438142768,47.4819906036,37.02721106,0.0864032885915466
41.4,1.455701089,47.847723252,37.02721106,0.0881318400165493
41.6,1.468871308,48.2719499934,37.02721106,0.0897176611944433
41.8,1.482149961,48.681542091,37.02721106,0.0912968570492192
42,1.50025134,49.120358994,37.02721106,0.0932448615714781
42.2,1.515370222,49.6615739214,37.02721106,0.0952222811789645
42.4,1.528264878,49.8809601318,37.02721106,0.0964567866658654
42.6,1.546006629,50.583156141,37.02721106,0.0989501890990587
42.8,1.562769966,50.7586829022,37.02721106,0.100370191696409
43,1.577796949,51.2267246106,37.02721106,0.102269716804003
43.2,1.59149315,51.6948552834,37.02721106,0.10410017284973
43.4,1.60895147,52.2213910848,37.02721106,0.106314067533348
43.6,1.62582253,52.543264284,37.02721106,0.108091001485413
43.8,1.6374287,52.8358681956,37.02721106,0.109468860999369
44,1.655096542,53.4063524106,37.02721106,0.111844749597721
44.2,1.672326501,53.7720405768,37.02721106,0.11378288538531
44.4,1.684353487,54.1669535484,37.02721106,0.11544284039671
44.6,1.699321575,54.635039739,37.02721106,0.117475198543559
44.8,1.717565253,55.088535768,37.02721106,0.119721962641889
45,1.735684613,55.5712566024,37.02721106,0.122045110186213
45.2,1.746280201,55.9222656426,37.02721106,0.123565730582838
45.4,1.76254983,56.3172675786,37.02721106,0.12559788681032
45.6,1.782133875,56.8438923444,37.02721106,0.128180950212654
45.8,1.797304062,57.3119340528,37.02721106,0.130336475648115
46,1.807889584,57.823968657,37.02721106,0.132275420596513
46.2,1.822307018,58.4090430336,37.02721106,0.134679343776013
46.4,1.839835967,58.7015579808,37.02721106,0.136655805236232
46.6,1.852724755,59.140419366,37.02721106,0.138641949701078
46.8,1.867951663,59.5646461074,37.02721106,0.140784081795628
47,1.883184719,59.974238205,37.02721106,0.142908155788047
47.2,1.897852044,60.4276897518,37.02721106,0.145110118166109
47.4,1.910632782,60.8372818494,37.02721106,0.147077547669837
47.6,1.928541009,61.1444759226,37.02721106,0.149205715029038
47.8,1.94804799,61.627196757,37.02721106,0.151904772250387
48,1.965031622,62.197680972,37.02721106,0.154647566005118
48.2,1.97769196,62.709671094,37.02721106,0.156925139709534
48.4,1.994149069,62.8705187292,37.02721106,0.158636827757518
48.6,2.012869512,63.3532395636,37.02721106,0.16135551071833
48.8,2.025242361,63.6896584422,37.02721106,0.163209440362338
49,2.039739543,64.3186812324,37.02721106,0.166001189328254
49.2,2.058528857,64.8159922284,37.02721106,0.168825671672876
49.4,2.07311152,64.9477485048,37.02721106,0.170367251981864
49.6,2.08811662,65.4450595008,37.02721106,0.172914323542605
49.8,2.106077409,65.810747667,37.02721106,0.175376140159058
50,2.124193419,66.3519625944,37.02721106,0.178339352389118
50.2,2.140825257,66.893222004,37.02721106,0.181201875191506
50.4,2.152771972,67.1710578252,37.02721106,0.182969866523151
50.6,2.170768943,67.580694405,37.02721106,0.185624630643432
50.8,2.188601701,68.0195557902,37.02721106,0.188364855538509
51,2.201898077,68.326660899,37.02721106,0.190364850731919
51.2,2.216732671,68.7948805362,37.02721106,0.192960668914204
51.4,2.235525692,69.1312104504,37.02721106,0.19554791047145
51.6,2.253481443,69.5115332604,37.02721106,0.19820299250364
51.8,2.266692829,69.862631265,37.02721106,0.200371967356056
52,2.281746337,70.242954075,37.02721106,0.202800715376174
52.2,2.301340403,70.6671808164,37.02721106,0.20577754478147
52.4,2.317955429,71.0036441772,37.02721106,0.208250030083045
52.6,2.330210787,71.3692878612,37.02721106,0.210429161519724
52.8,2.345857992,71.895912627,37.02721106,0.213405334953428
53,2.362390347,72.0421701006,37.02721106,0.21534649069923
53.2,2.376143065,72.3201393684,37.02721106,0.217435871253111
53.4,2.391584031,72.3932681052,37.02721106,0.219070137434095
53.6,2.410479477,72.6566027292,37.02721106,0.221604144568463
53.8,2.427856483,72.9930216078,37.02721106,0.224235157463166
54,2.442425006,73.2124078182,37.02721106,0.226258696591154
54.2,2.458086159,73.4026137054,37.02721106,0.228301086790119
54.4,2.473940085,73.724353458,37.02721106,0.230780708930635
54.6,2.492048514,74.1047207502,37.02721106,0.233669334031351
54.8,2.504366094,74.61666639,37.02721106,0.236446565888371
55,2.52122713,74.6313010338,37.02721106,0.238085166067341
55.2,2.539840399,74.938495107,37.02721106,0.240830089662115
55.4,2.552471403,75.2017852488,37.02721106,0.24287811787343
55.6,2.568518642,75.5820635766,37.02721106,0.245640979356297
55.8,2.586716714,75.8600773266,37.02721106,0.24829130057352
56,2.606016456,75.9771099948,37.02721106,0.250529733679553
56.2,2.621434106,76.3427536788,37.02721106,0.25322473155197
56.4,2.638585563,76.6645379136,37.02721106,0.255955848379221
56.6,2.655452712,76.4890556346,37.02721106,0.257002426625063
56.8,2.67259517,76.7523902586,37.02721106,0.259552036982076
57,2.684499224,76.971776469,37.02721106,0.261453310840367
57.2,2.699068372,77.161937874,37.02721106,0.263521688953039
57.4,2.716930119,77.3081508654,37.02721106,0.265768256165711
57.6,2.732118837,77.4544973034,37.02721106,0.267759925351563
57.8,2.745428151,77.7616913766,37.02721106,0.270131440076639
58,2.763425943,78.03957168,37.02721106,0.27287393930756
58.2,2.781198541,77.981077587,37.02721106,0.274423044486451
58.4,2.79620869,77.9518527816,37.02721106,0.275800707672194
58.6,2.810514741,77.483766591,37.02721106,0.275547163499891
58.8,2.828284324,76.9425516636,37.02721106,0.275352487549236
59,2.846710439,76.8986477322,37.02721106,0.276988252110139
59.2,2.86184215,76.971776469,37.02721106,0.278725394490937
59.4,2.875813281,76.9864111128,37.02721106,0.280139347394752
59.6,2.893761535,77.293605186,37.02721106,0.283012525617207
59.8,2.912336403,77.469087465,37.02721106,0.285475821961732
60,2.924712534,77.8055508258,37.02721106,0.287934113016643
60.2,2.93952783,78.03957168,37.02721106,0.290263084743829
60.4,2.957796394,78.3906696846,37.02721106,0.293381012312677
60.6,2.974518215,78.5369271582,37.02721106,0.295590104344147
60.8,2.988085154,78.69790824,37.02721106,0.2975469562037
61,3.006031248,78.990378705,37.02721106,0.300446424375836
61.2,3.024196454,79.136725143,37.02721106,0.302822002537923
61.4,3.041375122,79.4439192162,37.02721106,0.305724330989457
61.6,3.055364822,79.502368827,37.02721106,0.307356566525288
61.8,3.072844088,79.8095629002,37.02721106,0.310309313563883
62,3.091493165,79.9119609246,37.02721106,0.312593131689583
62.2,3.108456254,80.1459817788,37.02721106,0.315228783636552
62.4,3.123164765,80.3361431838,37.02721106,0.317471853464745
62.6,3.1396841,80.5702085202,37.02721106,0.320080925635552
62.8,3.1576789,80.8920372372,37.02721106,0.323201294273815
63,3.172754635,81.1991868282,37.02721106,0.325977421606469
63.2,3.18844539,81.3308986224,37.02721106,0.328120909662692
63.4,3.206596991,81.5649194766,37.02721106,0.330938386774141
63.6,3.224912376,81.7550808816,37.02721106,0.333604595466867
63.8,3.240347428,81.7843501692,37.02721106,0.33532129737272
64,3.252476424,81.9890572536,37.02721106,0.337418898216129
64.2,3.271237848,82.0622304726,37.02721106,0.339668123831396
64.4,3.288436068,81.9452422866,37.02721106,0.340967118694356
64.6,3.301860377,82.0915442424,37.02721106,0.342970276100803
64.8,3.320087235,81.5210600274,37.02721106,0.342466950144144
65,3.338623358,80.6726065446,37.02721106,0.34079472965545
65.2,3.357207747,79.6486707828,37.02721106,0.338342147980746
65.4,3.373265395,79.3560668712,37.02721106,0.338711544216288
65.6,3.389195546,79.4146054464,37.02721106,0.340562137188414
65.8,3.407371139,79.6194014952,37.02721106,0.343271463990577
66,3.426296368,79.8095629002,37.02721106,0.346002479648263
66.2,3.443302689,80.014358949,37.02721106,0.348612122419051
66.4,3.457560035,80.2484242854,37.02721106,0.351079601155685
66.6,3.474173146,80.4970797834,37.04305492,0.353743023999748
66.8,3.491108298,80.5702530024,37.08266459,0.355497802077756
67,3.509624899,80.7311451198,37.09850846,0.357979203607624
67.2,3.524981067,80.9066273988,37.10643039,0.360267795551386
67.4,3.542057893,81.023660067,37.14604006,0.362238919879538
67.6,3.560752089,81.0967888038,37.19357165,0.364120415968541
67.8,3.576755871,80.9505758124,37.20941552,0.36497768740119
68,3.59097653,81.155327379,37.24110325,0.367114631555633
68.2,3.608682594,81.2430907596,37.28863485,0.368960686876666
68.4,3.625593827,81.1114679298,37.31240065,0.369907365594602
68.6,3.640170428,81.345488784,37.32824452,0.372344161989612
68.8,3.655311891,81.2430907596,37.33616645,0.373361168565838
69,3.673538546,81.2723600472,37.36785419,0.375112475766749
69.2,3.693299986,81.5064253836,37.39161999,0.378030998157165
69.4,3.707925833,81.608823408,37.39954192,0.379942732879705
69.6,3.723034275,81.4625659344,37.43122965,0.380558339797642
69.8,3.74154995,81.7989403308,37.45499545,0.383842070392189
70,3.759840262,81.7988958486,37.47083932,0.385592333996956
70.2,3.774566429,82.0183710234,37.49460512,0.387951259097758
70.4,3.789983641,82.0475958288,37.51044898,0.389547544893089
70.6,3.809089579,82.106134404,37.51837092,0.391726765987422
70.8,3.828085971,82.0037808618,37.54213672,0.39299734819831
71,3.843321261,82.0036918974,37.58966832,0.394175545704438
71.2,3.858397211,81.0529293546,37.61343412,0.390942738894528
71.4,3.876360314,80.2191549978,37.66096572,0.388343344731439
71.6,3.894968659,80.131347135,37.73226312,0.389210947906061
71.8,3.90967812,80.3655014358,37.76395085,0.391568160287304
72,3.92463476,80.3507778276,37.79563858,0.392739238602894
72.2,3.943163998,80.5263935532,37.81940438,0.395263637048446
72.4,3.961436037,80.5994778078,37.85109211,0.397198155852978
72.6,3.976113816,80.658016383,37.85109211,0.398959390866212
72.8,3.991320095,81.0090699054,37.88277985,0.401967839950513
73,4.011180416,81.0382947108,37.89862371,0.403982953367772
73.2,4.029825714,81.5210600274,37.89862371,0.408278614157414
73.4,4.044123047,81.5210600274,37.95407725,0.409263627675193
73.6,4.058884364,81.6965423064,37.99368691,0.411309307192837
73.8,4.078299973,81.8720245854,38.08082818,0.41343014627156
74,4.096632959,81.9013383552,38.08082818,0.415437310462446
74.2,4.112191943,81.7550808816,38.09667205,0.416136286796952
74.4,4.12683989,81.2431352418,38.15212558,0.414535903601063
74.6,4.14517163,80.775004569,38.22342298,0.41337926507328
74.8,4.16333183,80.7603699252,38.31848618,0.414315980585465
75,4.177510999,80.760325443,38.35809584,0.415393618440665
75.2,4.192600519,81.0090699054,38.35809584,0.418178102440836
75.4,4.212180531,80.9798006178,38.40562744,0.419575736026654
75.6,4.230573066,81.1114679298,38.42147131,0.421957857410721
75.8,4.246109974,81.286994691,38.43731517,0.424288146420559
76,4.261622021,81.5502848328,38.4327363,0.42725699014907
76.2,4.279946436,81.667317501,38.44393791,0.429612707659825
76.4,4.298025402,81.8428442622,38.47754275,0.432061434685793
76.6,4.313835075,82.1354481738,38.52234921,0.434807854084174
76.8,4.330281586,82.3548343842,38.53355082,0.437532535905418
77,4.347630856,82.3986938334,38.55595405,0.439321021217216
77.2,4.365652253,82.6034898822,38.55595405,0.442238481012973
77.4,4.378656528,82.6473938136,38.57835727,0.443591283068153
77.6,4.394590405,82.7205225504,38.57835727,0.445599436610118
77.8,4.41323913,82.9984028538,38.58955889,0.448892316946401
78,4.428985136,82.9106839554,38.58955889,0.450017805319152
78.2,4.444237723,83.0277166236,38.61196212,0.452001057722376
78.4,4.461180501,82.7644264818,38.6791718,0.451674326861827
78.6,4.480950357,82.047640311,38.71277664,0.449443225519722
78.8,4.497695677,82.1500383354,38.71277664,0.45168581108343
79,4.513465716,81.9891017358,38.83599439,0.451264512982542
79.2,4.529872331,81.9452422866,38.86959923,0.452357966776361
79.4,4.548602673,82.0037808618,38.86959923,0.454552882606701
79.6,4.566595265,82.1792631408,38.90320407,0.457019920781503
79.8,4.579629028,82.3256095788,38.90320407,0.459140518619223
80,4.596686225,82.4718225702,38.9256073,0.461462213974189
80.2,4.61588512,82.5157709838,38.93680891,0.463532664739301
80.4,4.632579138,82.50113634,39.04882505,0.464086924000377
80.6,4.647718889,82.6327591698,39.0936315,0.465929850629842
80.8,4.663443137,82.7497473558,39.11603473,0.467959057152089
81,4.682141709,82.6912532628,39.19444602,0.468770785926391
81.2,4.700980686,82.7790611256,39.27285732,0.470422781939454
81.4,4.715188606,82.8960493116,39.31766377,0.4720911785918
81.6,4.731199192,82.9399087608,39.38487345,0.47331341493717
81.8,4.749936683,82.998447336,39.39607507,0.475417756478108
82,4.768065873,82.9545878868,39.42967991,0.47666267085929
82.2,4.783528948,83.1739740972,39.42967991,0.479473207844064
82.4,4.798221516,83.2763721216,39.44088152,0.481431213488813
82.6,4.817884065,83.4811681704,39.45208314,0.484485412425453
82.8,4.836849606,83.3788146282,39.45208314,0.485796233146206
83,4.850774885,83.5542969072,39.46328475,0.488111975073544
83.2,4.865549038,83.6127910002,39.46328475,0.489941387301579
83.4,4.883710483,83.876081142,39.47448636,0.493209378744433
83.6,4.901938665,83.817587049,39.49688959,0.494485817704082
83.8,4.916227334,83.817587049,39.51929282,0.495707554603752
84,4.933562217,83.7444583122,39.54169604,0.496801401143663
84.2,4.952695755,83.9784791664,39.56409927,0.499900491492821
84.4,4.970956496,83.7883622436,39.60890573,0.500165111183241
84.6,4.98599144,83.8614909804,39.62010734,0.502004773840041
84.8,5.001971708,84.0077929362,39.66491379,0.504046718288921
85,5.020904508,84.2564484342,39.68731702,0.507228148190329
85.2,5.0395781,84.3002634012,39.68731702,0.509379364706149
85.4,5.054558689,84.2272236288,39.76572832,0.509663469913302
85.6,5.070072731,84.3588464586,39.832938,0.51135056962959
85.8,5.08768828,84.519738576,39.88894607,0.513540769215311
86,5.106188012,84.709899981,39.90014768,0.516454177262541
86.2,5.120957231,84.7830287178,39.94495413,0.517939762932583
