Time,Disp,Force,CrackLen,CrackExt,G_I
117,8.469988,95.18349269,54.87123376,17.23123376,0.791793622
118,8.552874,95.80131414,55.02773578,17.38773578,0.80270416
119,8.638262,96.34674685,55.14511229,17.50511229,0.813795933
120,8.7197255,96.72973015,55.23640514,17.59640514,0.823527786
121,8.8054305,97.53980184,55.43203266,17.79203266,0.835962658
122,8.8903255,97.55680416,55.67982752,18.03982752,0.840836865
123,8.9735205,97.57406125,55.87545504,18.23545504,0.846218093
124,9.0575455,98.03044232,55.87545504,18.23545504,0.858136851
125,9.142395,99.22136087,56.03195706,18.39195706,0.874524709
126,9.2253425,99.22122057,56.0449989,18.4049989,0.882275589
127,9.3051625,99.76873409,56.90576,19.26576,0.88278394
128,9.392163,94.88647897,56.93184367,19.29184367,0.847088863
129,9.477596,94.33851699,56.80142532,19.16142532,0.851592607
130,9.5608565,94.88704103,57.15355486,19.51355486,0.859332607
131,9.6430645,95.23475271,57.28397321,19.64397321,0.86813515
132,9.724785,95.133926,57.29701504,19.65701504,0.874388142
133,9.812028,95.74702343,57.46655889,19.82655889,0.885586071
134,9.896204,96.075178,57.92302311,20.28302311,0.889951779
135,9.9793765,96.25910058,57.92302311,20.28302311,0.899149374
136,10.0617825,97.09887721,57.92302311,20.28302311,0.914483285
137,10.146143,95.04115093,58.20994348,20.56994348,0.898642191
138,10.233105,93.87064294,58.26211082,20.62211082,0.894467443
139,10.3182155,93.96803098,58.44469651,20.80469651,0.90032711
140,10.397464,94.34835305,58.41861284,20.77861284,0.911276666
141,10.482783,94.78119304,58.48382201,20.84382201,0.922051462
142,10.566045,94.63120987,58.6664077,21.0264077,0.925327834
143,10.650727,93.5469792,61.15739816,23.51739816,0.888401579
144,10.730005,91.88228252,61.27477467,23.63477467,0.877577929
145,10.812558,92.30285905,62.01815926,24.37815926,0.878821205
146,10.8993995,92.30103652,61.99207559,24.35207559,0.88619649
147,10.98281,91.31840657,62.12249394,24.48249394,0.881806972
148,11.0697555,90.67123722,62.670251,25.030251,0.875559519
149,11.14995,90.42053816,62.73546017,25.09546017,0.878642746
150,11.2348365,90.30545302,62.87892036,25.23892036,0.882392204
151,11.321106,90.09647199,63.54405394,25.90405394,0.878756401
152,11.408047,89.84513731,64.02660182,26.38660182,0.877042815
153,11.489904,88.96729273,63.97443449,26.33443449,0.875347292
154,11.572198,88.84237484,63.89618348,26.25618348,0.881349418
155,11.656988,89.12391823,64.03964366,26.39964366,0.888824258
156,11.7433295,89.25171871,64.27439669,26.63439669,0.89374188
157,11.8244795,89.30304184,64.45698237,26.81698237,0.898137452
158,11.9069315,90.34476211,64.52219155,26.88219155,0.914116824
159,11.99168,90.31599165,64.62652623,26.98652623,0.918990996
160,12.0736615,89.9333466,64.71781907,27.07781907,0.920182173
161,12.159888,89.51153106,64.74390274,27.10390274,0.92207213
162,12.2459765,89.06114462,64.57435889,26.93435889,0.926113678
163,12.3291645,88.70684806,64.61348439,26.97348439,0.928188863
164,12.410652,88.21790241,64.78302825,27.14302825,0.926981726
165,12.4973285,88.44911984,64.73086091,27.09086091,0.936582188
166,12.5799315,88.8531945,65.46120366,27.82120366,0.937545567
167,12.6636825,89.01386237,65.57858017,27.93858017,0.943966648
168,12.745641,88.65728137,65.44816182,27.80816182,0.947971393
169,12.8322255,88.42625112,66.0741699,28.4341699,0.943779056
170,12.9145265,88.01135573,66.19154641,28.55154641,0.943861223
171,12.99585,86.98871156,66.28283925,28.64283925,0.937600479
172,13.080189,86.13433139,66.34804843,28.70804843,0.93358685
173,13.166896,85.5012207,66.81755448,29.17755448,0.926941581
174,13.249279,84.83030826,67.28706054,29.64706054,0.919580356
175,13.3315605,84.45250799,67.36531155,29.72531155,0.920202159
176,13.4175665,83.76940811,68.40865833,30.76865833,0.905952046
177,13.5022595,83.47812956,69.13900109,31.49900109,0.89979602
178,13.5857235,83.12334067,69.23029393,31.59029393,0.900431853
179,13.6715365,82.94365394,69.30854494,31.66854494,0.903234495
180,13.7526515,82.77539526,69.37375411,31.73375411,0.905977032
181,13.838648,83.53634145,69.42592145,31.78592145,0.91939555
182,13.917263,82.73156118,69.58242347,31.94242347,0.913841628
183,14.0017885,82.67489453,69.60850714,31.96850714,0.918449585
184,14.085283,82.12872391,69.5172143,31.8772143,0.918916533
185,14.1693795,81.97802567,69.79109283,32.15109283,0.919419655
186,14.2545865,82.03813099,69.79109283,32.15109283,0.92562671
187,14.3416415,82.07185941,69.98672035,32.34672035,0.929297836
188,14.427104,81.93844057,70.19538971,32.55538971,0.930795863
189,14.507377,80.98060277,70.1171387,32.4771387,0.925971125
190,14.5916065,80.64822603,70.23451521,32.59451521,0.926116679
191,14.67727,80.22275806,70.16930604,32.52930604,0.927421291
192,14.761831,79.97071493,70.09105503,32.45105503,0.930776693
193,14.841346,80.19563865,70.09105503,32.45105503,0.938422329
194,14.9271155,80.46949621,70.39101723,32.75101723,0.943402068
195,15.0102675,80.67998895,70.57360292,32.93360292,0.948902662
196,15.090757,80.86732414,70.52143558,32.88143558,0.956848821
197,15.175739,80.65756334,70.53447741,32.89447741,0.959580026
198,15.2590375,81.10405241,70.7170631,33.0770631,0.967911366
199,15.340826,81.2187758,70.7170631,33.0770631,0.974475844
200,15.4258335,81.05532166,70.82139778,33.18139778,0.976594064
201,15.508553,80.59753127,71.33002934,33.69002934,0.969953361
202,15.592427,80.3974454,71.51261503,33.87261503,0.970518424
203,15.675627,80.0032384,71.72128439,34.08128439,0.968342215
204,15.76031,80.28159874,71.82561906,34.18561906,0.975669141
205,15.845495,79.85711437,71.7995354,34.1595354,0.976078614
206,15.9299785,80.39953209,72.00820475,34.36820475,0.985341624
207,16.011657,80.29593128,72.11253943,34.47253943,0.987814603
208,16.0960035,80.01777477,72.22991595,34.58991595,0.988113876
209,16.1812935,80.3103692,72.07341393,34.43341393,0.998953054
210,16.263935,80.35435041,72.6602965,35.0202965,0.997211729
211,16.343086,80.33945582,72.699422,35.059422,1.00138778
212,16.4254365,80.28103668,72.79071484,35.15071484,1.004552391
213,16.510372,79.84375508,73.01242604,35.37242604,1.001467263
214,16.593873,79.94314365,73.16892805,35.52892805,1.005819899
215,16.674932,79.75608404,74.08185649,36.44185649,0.997026941
216,16.7573555,79.02766623,74.56440438,36.92440438,0.986937029
217,16.83988,78.96724454,74.77307374,37.13307374,0.988512858
218,16.926453,79.02878993,74.9817431,37.3417431,0.991840875
219,17.0090695,79.30272383,75.2425798,37.6025798,0.996968122
220,17.0927415,79.46462046,75.34691447,37.70691447,1.002647172
221,17.17581,79.22983164,75.51645833,37.87645833,1.002481254
222,17.25955,79.62199754,75.76425319,38.12425319,1.00932726
223,17.3436735,80.01890583,76.02508989,38.38508989,1.016103765
224,17.42637,79.18855534,76.1424664,38.5024664,1.008929486
225,17.5100745,79.12560459,76.54676328,38.90676328,1.008073035
226,17.592556,79.00484503,76.7423908,39.1023908,1.008915915
227,17.6740425,78.61361447,76.85976732,39.21976732,1.007159622
228,17.760285,78.43545301,77.08147851,39.44147851,1.007120651
229,17.8424875,77.9466341,77.29014787,39.65014787,1.002989943
230,17.9254715,78.09405052,78.05961612,40.41961612,1.000437236
231,18.0088925,77.78466913,78.04657429,40.40657429,1.001264572
232,18.091251,77.73598067,78.32045282,40.68045282,1.001990565
233,18.172512,77.73598067,78.48999667,40.84999667,1.004497215
234,18.2543655,77.8823271,78.45087117,40.81087117,1.011383708
235,18.339061,77.64629693,78.50303851,40.86303851,1.012379528
236,18.4252035,77.77599233,78.63345686,40.99345686,1.017283776
237,18.509363,77.41682782,78.63345686,40.99345686,1.017211143
238,18.5889285,77.34323327,79.07687924,41.43687924,1.015360366
239,18.6696735,76.83554829,79.22033942,41.58033942,1.011393057
240,18.7531045,76.53215278,79.27250676,41.63250676,1.011290047
241,18.8379135,76.67818776,79.35075777,41.71075777,1.016880533
242,18.922841,76.75116899,79.40292511,41.76292511,1.021820495
243,19.0022145,76.75102848,79.48117612,41.84117612,1.025177223
244,19.0830195,76.85834686,79.50725979,41.86725979,1.030665708
245,19.166605,76.7980659,79.44205062,41.80205062,1.035147721
246,19.249602,77.06445309,79.49421796,41.85421796,1.04260778
247,19.331978,76.81606934,79.98980768,42.34980768,1.037754684
248,19.415441,76.91061846,80.01589135,42.37589135,1.043205389
249,19.4956655,76.54838227,80.17239337,42.53239337,1.040712407
250,19.576533,76.51318325,80.60277392,42.96277392,1.039422152
251,19.6609795,74.91882887,80.75927594,43.11927594,1.020332339
252,19.747027,74.19003565,80.87665245,43.23665245,1.013474742
253,19.831397,73.10844423,80.99402896,43.35402896,1.00163009
254,19.914718,72.56276562,80.87665245,43.23665245,0.999662999
255,19.9973815,72.70739075,80.96794529,43.32794529,1.004770393
256,20.075979,72.39443626,81.63307887,43.99307887,0.996847983
257,20.1615155,72.30382337,81.97216658,44.33216658,0.996035371
258,20.244779,72.19488885,82.05041759,44.41041759,0.997765309
259,20.3303005,72.15928825,82.11562676,44.47562676,1.000754047
260,20.4145445,71.88485358,82.32429612,44.68429612,0.998742816
261,20.4959365,71.79350405,82.32429612,44.68429612,1.001450527
262,20.57692,71.37280196,82.51992364,44.87992364,0.997333787
263,20.6603215,71.15350471,82.79380217,45.15380217,0.995257439
264,20.744451,70.97011867,82.65034199,45.01034199,0.998328035
265,20.826611,70.76924278,82.79380217,45.15380217,0.997849892
266,20.910468,70.74890322,82.95030419,45.31030419,0.999838811
267,20.9912885,70.94907718,83.18505722,45.54505722,1.003925608
268,21.0742845,70.83989719,83.25026639,45.61026639,1.005617549
269,21.1585115,70.71226392,83.73281428,46.09281428,1.002462879
270,21.2429695,70.44096446,84.04581832,46.40581832,0.99915943
271,21.3271395,70.40610562,84.03277648,46.39277648,1.002765444
272,21.408329,70.87671299,84.37186419,46.73186419,1.009554171
273,21.4921875,70.46035554,84.4109897,46.7709897,1.007124111
274,21.5758005,70.7493599,84.52836621,46.88836621,1.013888535
275,21.6589665,70.72989856,84.61965905,46.97965905,1.016503783
276,21.7432245,70.58773245,85.12829061,47.48829061,1.012789936
277,21.8250875,70.71468781,85.28479263,47.64479263,1.016706018
278,21.908446,70.36851635,85.36304364,47.72304364,1.014733495
279,21.9930925,70.46119863,85.50650382,47.86650382,1.018415418
280,22.076076,70.25619879,85.93688437,48.29688437,1.014568185
281,22.157684,70.68099932,86.11947006,48.47947006,1.022469061
282,22.24093,70.49516815,86.52376694,48.88376694,1.01919129
283,22.3238195,69.87046146,86.74547813,49.10547813,1.011528567
284,22.4100135,69.89685277,87.01935667,49.37935667,1.012861397
285,22.4913765,69.9431921,87.39756988,49.75756988,1.013140915
286,22.5754565,69.85714765,87.80186676,50.16186676,1.011349844
287,22.6595425,69.63769825,87.9322851,50.2922851,1.010538991
288,22.7409295,69.51165624,88.37570749,50.73570749,1.007630751
289,22.825329,69.46320513,88.41483299,50.77483299,1.010251425
290,22.9110515,69.56852139,89.04084107,51.40084107,1.008969302
291,22.9949445,69.56480607,89.07996657,51.43996657,1.01219777
292,23.076044,69.5560511,89.14517575,51.50517575,1.014951579
293,23.1601915,69.56725739,89.21038492,51.57038492,1.018126849
294,23.2436455,69.27254637,89.23646859,51.59646859,1.017191305
295,23.328331,69.1372655,89.37992877,51.73992877,1.017388395
296,23.4111655,68.96936868,89.30167776,51.66167776,1.019348348
297,23.4954425,69.29362363,89.23646859,51.59646859,1.028523326
298,23.576289,69.30412713,89.30167776,51.66167776,1.031520545
299,23.6613285,69.49219491,88.92346455,51.28346455,1.04213966
300,23.7423365,69.34614114,89.17125942,51.53125942,1.040823537
301,23.827793,69.14621735,89.26255226,51.62255226,1.040571443
302,23.9097715,69.15961316,89.23646859,51.59646859,1.04463657
303,23.9977825,69.40738851,89.27559409,51.63559409,1.051810964
304,24.0793005,69.22143402,89.28863593,51.64863593,1.052413867
305,24.1612415,68.96815049,89.88856033,52.24856033,1.045622498
306,24.246304,68.60229625,90.65802859,53.01802859,1.035521094
307,24.3296685,68.3226527,90.76236327,53.12236327,1.03374243
308,24.4143205,68.00861317,90.89278162,53.25278162,1.031196747
309,24.4994405,67.46109196,91.45358051,53.81358051,1.020619556
310,24.5828755,66.97673301,91.84483556,54.20483556,1.012721576
311,24.663347,66.07745967,91.9361284,54.2961284,1.001470594
312,24.744214,65.87297128,91.85787739,54.21787739,1.002437006
313,24.8275375,65.80710485,91.94917024,54.30917024,1.003880659
314,24.9125885,65.81430624,91.97525391,54.33525391,1.007164598
315,24.9982245,65.86534834,92.01437941,54.37437941,1.01101117
316,25.078777,65.96065268,92.66647116,55.02647116,1.009096755
317,25.161055,65.74113302,92.80993134,55.16993134,1.007589004
318,25.2451715,65.84279567,92.94034969,55.30034969,1.011200714
319,25.3243205,65.7023136,93.18814455,55.54814455,1.009705497
320,25.4101875,65.10543295,93.39681391,55.75681391,1.001840429
321,25.495002,64.60445799,93.74894345,56.10894345,0.993966509
322,25.5781615,64.30626325,94.02282198,56.38282198,0.989917145
323,25.657619,64.64420197,94.12715666,56.48715666,0.997181625
324,25.7411935,64.53038477,95.01400143,57.37400143,0.989994019
325,25.825647,64.57102875,94.72708106,57.08708106,0.996668416
326,25.913289,65.10585321,94.53145354,56.89145354,1.010275005
327,25.996131,64.60235155,94.62274638,56.98274638,1.004764062
328,26.076328,64.15518628,94.98791776,57.34791776,0.997306855
329,26.161568,63.67028022,95.10529427,57.46529427,0.991863765
330,26.242706,63.57385176,95.23571262,57.59571262,0.992166922
331,26.32851,63.05483546,95.54871666,57.90871666,0.984273568
332,26.4111815,63.23110103,95.6400095,58.0000095,0.989244389
333,26.4908445,63.3101761,95.65305134,58.01305134,0.993342952
334,26.575622,63.14954197,95.67913501,58.03913501,0.993741184
335,26.660301,62.9357845,95.600884,57.960884,0.994290201
336,26.7430885,63.17897945,96.2008084,58.5608084,0.995416415
337,26.823899,63.20500965,96.09647372,58.45647372,0.999845625
338,26.9094845,63.5945426,95.95301354,58.31301354,1.010622588
339,26.9919295,63.27308663,96.03126455,58.39126455,1.007829443
340,27.0713625,63.69626622,96.35731042,58.71731042,1.014348475
341,27.155123,63.74636005,96.44860326,58.80860326,1.017389266
342,27.237747,63.56991456,96.51381244,58.87381244,1.017019675
343,27.3218665,63.79139555,96.51381244,58.87381244,1.023714875
344,27.401434,63.86435501,96.55293794,58.91293794,1.027482387
345,27.4822585,63.66862575,96.59206345,58.95206345,1.026967125
346,27.566183,63.42525708,96.69639812,59.05639812,1.025134146
347,27.6477935,63.27870382,96.69639812,59.05639812,1.025793352
348,27.731854,63.40070207,96.87898381,59.23898381,1.029085426
349,27.8158965,63.35204873,97.100695,59.460695,1.029217184
350,27.894912,63.20592022,96.99636033,59.35636033,1.030792328
351,27.979861,63.18140483,96.93115115,59.29115115,1.034178312
352,28.0637285,63.15863647,98.01362344,60.37362344,1.026225014
353,28.1460495,63.13303251,97.94841427,60.30841427,1.029456773
354,28.2310625,63.01018722,98.2222928,60.5822928,1.027876836
355,28.312878,63.05999981,98.57442234,60.93442234,1.028232501
356,28.3969445,62.71757624,98.77004987,61.13004987,1.023790035
357,28.4778885,62.69449664,98.7439662,61.1039662,1.026583426
358,28.562277,62.6236006,98.77004987,61.13004987,1.028207766
359,28.645562,62.20273546,98.88742638,61.24742638,1.023141185
360,28.7256265,62.42730725,99.21347225,61.57347225,1.026546773
361,28.8079065,62.37672183,99.48735078,61.84735078,1.026009509
362,28.8909425,61.90942254,99.47430895,61.83430895,1.021383298
363,28.9762715,61.32731562,99.95685684,62.31685684,1.010193488
364,29.0570505,60.87001789,99.9046895,62.2646895,1.005946226
365,29.1437675,61.06027112,100.4002792,62.76027922,1.007435444
366,29.228141,60.86257433,100.4785302,62.83853023,1.006348183
367,29.3086945,61.00870209,100.5567812,62.91678124,1.010809222
368,29.393632,60.72870736,100.8567434,63.21674344,1.006282008
369,29.4751895,60.62145422,100.9349945,63.29499445,1.006562301
370,29.5567815,60.71581008,100.9219526,63.28195262,1.011041718
371,29.640457,60.84075146,100.9480363,63.30803629,1.015745108
372,29.722244,60.56918261,100.9480363,63.30803629,1.014001465
373,29.8043745,60.40193456,101.1827893,63.54278931,1.011797204
374,29.88739,60.62145422,101.1697475,63.52974748,1.018425517
375,29.9682125,60.72097401,101.2349567,63.59495665,1.02224026
376,30.0531155,60.7473808,101.1697475,63.52974748,1.02619995
377,30.137896,60.62145422,101.2740822,63.63408216,1.025972823
378,30.2177525,60.4220738,101.4957933,63.85579335,1.023214524
379,30.3033305,60.6015362,101.5870862,63.94708619,1.028295468
380,30.38842,60.34861998,101.678379,64.03837904,1.026017368
381,30.4686995,60.10946409,101.7044627,64.06446271,1.024405462
382,30.553024,60.45561131,102.0435504,64.40355041,1.029945902
383,30.6337635,60.46763688,102.1087596,64.46875959,1.032256252
384,30.719092,60.31331643,102.1218014,64.48180142,1.032366463
385,30.798633,60.51333983,102.2783034,64.63830344,1.036986141
386,30.810133,60.42095139,102.5260983,64.8860983,1.033448025
387,30.769375,59.93592799,102.6434748,65.00347482,1.022700847
388,30.7910825,59.64186413,102.6826003,65.04260032,1.018038144
389,30.7914095,59.68034273,102.8130187,65.17301867,1.017496875
390,30.791331,59.24980319,102.8782278,65.23822784,1.009554969
391,30.7906555,59.57000328,102.8391023,65.19910234,1.015349835
392,30.7917505,59.15001539,103.0347299,65.39472986,1.006436079
